Year,Country,Sector,Emissions
1979,Guinea,Industrial Combustion,0.17856337582389
1979,Guadeloupe,Industrial Combustion,0.0012886432977806
1979,The Gambia,Industrial Combustion,0.035074948848173
1979,Guinea-Bissau,Industrial Combustion,0.019131790263429
1979,Equatorial Guinea,Industrial Combustion,0.02566817331
1979,Greece,Industrial Combustion,10.39372777189
1979,Grenada,Industrial Combustion,0.00011045513944158
1979,Greenland,Industrial Combustion,
1979,Guatemala,Industrial Combustion,1.12989498743
1979,French Guiana,Industrial Combustion,0.00092045949878288
1979,Guyana,Industrial Combustion,0.76798706697
1979,Hong Kong,Industrial Combustion,2.68001154595
1979,Honduras,Industrial Combustion,0.54839449154
1979,Croatia,Industrial Combustion,4.9298838796384
1979,Haiti,Industrial Combustion,0.23180215566
1979,Hungary,Industrial Combustion,19.52656301535
1979,Indonesia,Industrial Combustion,16.26589442317
1979,India,Industrial Combustion,83.4442056437
1979,Ireland,Industrial Combustion,5.71728015809
1979,Iran,Industrial Combustion,18.59042786523
1979,Iraq,Industrial Combustion,4.63870618206
1979,Iceland,Industrial Combustion,0.51893746105
1979,"Israel and Palestine, State of",Industrial Combustion,3.10012703722
1979,"Italy, San Marino and the Holy See",Industrial Combustion,87.86657461657
1979,Jamaica,Industrial Combustion,4.44483153297
1979,Jordan,Industrial Combustion,0.37103654844
1979,Japan,Industrial Combustion,253.7330190249
1979,Kazakhstan,Industrial Combustion,112.68540768931
1979,Kenya,Industrial Combustion,1.00410128974
1979,Kyrgyzstan,Industrial Combustion,11.233086226587
1979,Cambodia,Industrial Combustion,0.012145302111715
1979,Kiribati,Industrial Combustion,0.0012784528538647
1979,Saint Kitts and Nevis,Industrial Combustion,0.00014727351974635
1979,South Korea,Industrial Combustion,29.92783545653
1979,Kuwait,Industrial Combustion,4.29156747819
1979,Laos,Industrial Combustion,0.019176792807971
1979,Lebanon,Industrial Combustion,1.8750809675
1979,Liberia,Industrial Combustion,0.41452212240618
1979,Libya,Industrial Combustion,2.28877828278
1979,Saint Lucia,Industrial Combustion,0.00029454703875633
1979,Sri Lanka,Industrial Combustion,0.57232416
1979,Lesotho,Industrial Combustion,0.031886317137601
1979,Lithuania,Industrial Combustion,7.6680320949978
1979,Luxembourg,Industrial Combustion,8.419141799
1979,Latvia,Industrial Combustion,3.0253171856656
1979,Macao,Industrial Combustion,0.020455245655443
1979,Morocco,Industrial Combustion,4.5939799
1979,Moldova,Industrial Combustion,1.8001702318445
1979,Madagascar,Industrial Combustion,
1979,Maldives,Industrial Combustion,0.00063922642693235
1979,Mexico,Industrial Combustion,50.63320543
1979,North Macedonia,Industrial Combustion,1.4635686317119
1979,Mali,Industrial Combustion,0.095658951380918
1979,Malta,Industrial Combustion,
1979,Myanmar/Burma,Industrial Combustion,1.8574596
1979,Mongolia,Industrial Combustion,6.7505073036356
1979,Mozambique,Industrial Combustion,0.54384121
1979,Mauritania,Industrial Combustion,0.13938445812619
1979,Martinique,Industrial Combustion,0.0016568270971465
1979,Mauritius,Industrial Combustion,0.08527161
1979,Malawi,Industrial Combustion,0.16829878503496
1979,Malaysia,Industrial Combustion,7.092192458
1979,Namibia,Industrial Combustion,0.31886317105715
1979,New Caledonia,Industrial Combustion,0.23176735423121
1979,Niger,Industrial Combustion,0.01876593
1979,Nigeria,Industrial Combustion,3.04024008
1979,Nicaragua,Industrial Combustion,0.17576588
1979,Netherlands,Industrial Combustion,31.993347248
1979,Norway,Industrial Combustion,10.569338252
1979,Nepal,Industrial Combustion,0.177326926
1979,New Zealand,Industrial Combustion,4.410593714
1979,Oman,Industrial Combustion,0.04093986
1979,Pakistan,Industrial Combustion,7.555365256
1979,Panama,Industrial Combustion,0.52681445
1979,Peru,Industrial Combustion,5.686335376
1979,Philippines,Industrial Combustion,7.993502283
1979,Palau,Industrial Combustion,0.17169928480581
1979,Papua New Guinea,Industrial Combustion,0.076707171231882
1979,Poland,Industrial Combustion,64.553299452
1979,Puerto Rico,Industrial Combustion,2.5339273664836
1979,North Korea,Industrial Combustion,65.5989019231
1979,Portugal,Industrial Combustion,7.572139084
1979,Paraguay,Industrial Combustion,0.101625426
1979,French Polynesia,Industrial Combustion,0.0095883964039853
1979,Qatar,Industrial Combustion,2.54398914
1979,Réunion,Industrial Combustion,0.13711116355458
1979,Romania,Industrial Combustion,80.23335353
1979,Russia,Industrial Combustion,242.91269504651
1979,Rwanda,Industrial Combustion,0.034798749
1979,Saudi Arabia,Industrial Combustion,23.2385062
1979,Serbia and Montenegro,Industrial Combustion,9.5902985096819
1979,Sudan and South Sudan,Industrial Combustion,0.5694249
1979,Senegal,Industrial Combustion,0.43944816
1979,Singapore,Industrial Combustion,0.87626766
1979,"Saint Helena, Ascension and Tristan da Cunha",Industrial Combustion,0.0005118919709
1979,Solomon Islands,Industrial Combustion,0.0044745849885264
1979,Sierra Leone,Industrial Combustion,0.15943158556046
1979,El Salvador,Industrial Combustion,0.58160624454
1979,Somalia,Industrial Combustion,0.25190190513514
1979,Saint Pierre and Miquelon,Industrial Combustion,0.00036818379936587
1979,São Tomé and Príncipe,Industrial Combustion,0.0063772633892567
1979,Suriname,Industrial Combustion,0.0051545731907541
1979,Slovakia,Industrial Combustion,22.793464204
1979,Slovenia,Industrial Combustion,2.9253650695826
1979,Sweden,Industrial Combustion,21.298263518
1979,Eswatini,Industrial Combustion,0.19731663151
1979,Seychelles,Industrial Combustion,0.047829475626686
1979,Syria,Industrial Combustion,6.38148938
1979,Turks and Caicos Islands,Industrial Combustion,3.2746176935788e-05
1979,Chad,Industrial Combustion,0.06377263421143
1979,Togo,Industrial Combustion,
1979,Thailand,Industrial Combustion,7.008870248
1979,Tajikistan,Industrial Combustion,
1979,Turkmenistan,Industrial Combustion,0.42276316313343
1979,Timor-Leste,Industrial Combustion,
1979,Tonga,Industrial Combustion,0.0012784528538647
1979,Trinidad and Tobago,Industrial Combustion,0.29259909
1979,Tunisia,Industrial Combustion,2.06727878
1979,Türkiye,Industrial Combustion,18.872641352
1979,Taiwan,Industrial Combustion,23.912174384
1979,Tanzania,Industrial Combustion,0.2981754
1979,Uganda,Industrial Combustion,0.2593473
1979,Ukraine,Industrial Combustion,175.85620210741
1979,Uruguay,Industrial Combustion,1.33963237
1979,United States,Industrial Combustion,898.226754743
1979,Uzbekistan,Industrial Combustion,0.66342618668496
1979,Saint Vincent and the Grenadines,Industrial Combustion,0.00011045513980976
1979,Venezuela,Industrial Combustion,17.168489982
1979,British Virgin Islands,Industrial Combustion,7.3636759873175e-05
1979,Viet Nam,Industrial Combustion,0.0144574
1979,Vanuatu,Industrial Combustion,0.0051138114218511
1979,Samoa,Industrial Combustion,0.0044745849885264
1979,Yemen,Industrial Combustion,
1979,South Africa,Industrial Combustion,66.396724102
1979,Zambia,Industrial Combustion,2.079305402
1979,Zimbabwe,Industrial Combustion,3.097411158
1979,Aruba,Power Industry,0.050905310932352
1979,Afghanistan,Power Industry,0.30300005885317
1979,Angola,Power Industry,0.38698809366
1979,Anguilla,Power Industry,0.000661636557
1979,Albania,Power Industry,0.83995537995999
1979,Curaçao,Power Industry,0.66585689028001
1979,United Arab Emirates,Power Industry,3.73146369
1979,Argentina,Power Industry,20.82899372889
1979,Armenia,Power Industry,4.9040438222184
1979,Antigua and Barbuda,Power Industry,0.090211943424424
1979,Australia,Power Industry,78.78664844607
1979,Austria,Power Industry,10.42262152688
1979,Azerbaijan,Power Industry,13.881904475169
1979,Burundi,Power Industry,0.0062257270852108
1979,Belgium,Power Industry,34.65107176994
1979,Benin,Power Industry,0.01273717935
1979,Burkina Faso,Power Industry,0.026681687537269
1979,Bangladesh,Power Industry,1.38929427128
1979,Bulgaria,Power Industry,36.6959214562
1979,Bahrain,Power Industry,1.76376709146
1979,Bahamas,Power Industry,0.90211943421202
1979,Bosnia and Herzegovina,Power Industry,5.273385724345
1979,Belarus,Power Industry,45.711143015154
1979,Belize,Power Industry,0.051549681956813
1979,Bermuda,Power Industry,0.12243049464743
1979,Bolivia,Power Industry,0.42006880615
1979,Brazil,Power Industry,8.6443400905599
1979,Barbados,Power Industry,0.21586429319415
1979,Brunei,Power Industry,0.23187778869
1979,Bhutan,Power Industry,0.00086571445398987
1979,Botswana,Power Industry,0.64263833092
1979,Central African Republic,Power Industry,0.008893895848721
1979,Canada,Power Industry,68.909117221389
1979,Switzerland and Liechtenstein,Power Industry,1.311711422
1979,Chile,Power Industry,3.7007079049
1979,China,Power Industry,294.74795643113
1979,Côte d’Ivoire,Power Industry,0.85856848188
1979,Cameroon,Power Industry,0.06417074079
1979,Democratic Republic of the Congo,Power Industry,0.13378778157
1979,Congo,Power Industry,0.07715632179
1979,Cook Islands,Power Industry,0.0086571445398988
1979,Colombia,Power Industry,4.6612372969
1979,Comoros,Power Industry,0.0026681687546163
1979,Cabo Verde,Power Industry,0.018677181282314
1979,Costa Rica,Power Industry,0.35615267328
1979,Cuba,Power Industry,7.64854855215
1979,Cayman Islands,Power Industry,0.03705133390646
1979,Cyprus,Power Industry,0.91022408514
1979,Czechia,Power Industry,49.070529550021
1979,Germany,Power Industry,410.05539472862
1979,Djibouti,Power Industry,0.08893895848721
1979,Dominica,Power Industry,0.0064437102446017
1979,Denmark,Power Industry,21.43971847868
1979,Dominican Republic,Power Industry,2.84279580195
1979,Algeria,Power Industry,3.66304801899
1979,Ecuador,Power Industry,2.18562787216
1979,Egypt,Power Industry,6.83461448322
1979,Eritrea,Power Industry,0.1321380229464
1979,Western Sahara,Power Industry,0.010686566893898
1979,Spain and Andorra,Power Industry,46.160609084001
1979,Estonia,Power Industry,26.099075173748
1979,Ethiopia,Power Industry,0.0577532559747
1979,Finland,Power Industry,17.29426501239
1979,Fiji,Power Industry,0.30732863120969
1979,Falkland Islands,Power Industry,0.0025774840978407
1979,France and Monaco,Power Industry,117.01805541785
1979,Gabon,Power Industry,0.10267299705
1979,United Kingdom,Power Industry,249.58404471
1979,Georgia,Power Industry,14.08152204026
1979,Ghana,Power Industry,0.04491930144
1979,Gibraltar,Power Industry,0.043465416
1979,Guinea,Power Industry,0.049805816761731
1979,Guadeloupe,Power Industry,0.11276492928053
1979,The Gambia,Power Industry,0.009783285442487
1979,Guinea-Bissau,Power Industry,0.0053363375092326
1979,Equatorial Guinea,Power Industry,0.01604260554
1979,Greece,Power Industry,17.29398561218
1979,Grenada,Power Industry,0.0096655653346839
1979,Greenland,Power Industry,
1979,Guatemala,Power Industry,1.24235042931
1979,French Guiana,Power Industry,0.08054637808974
1979,Guyana,Power Industry,0.49160160582
1979,Hong Kong,Power Industry,8.0992793742299
1979,Honduras,Power Industry,0.09859095891
1979,Croatia,Power Industry,4.0974168135145
1979,Haiti,Power Industry,0.0604766937
1979,Hungary,Power Industry,32.29509878574
1979,Indonesia,Power Industry,6.4493923323
1979,India,Power Industry,59.96019263595
1979,Ireland,Power Industry,8.3170310361301
1979,Iran,Power Industry,13.63159655823
1979,Iraq,Power Industry,7.79245659606
1979,Iceland,Power Industry,0.03787991259
1979,"Israel and Palestine, State of",Power Industry,9.28376141716
1979,"Italy, San Marino and the Holy See",Power Industry,91.772494731319
1979,Jamaica,Power Industry,1.17564261048
1979,Jordan,Power Industry,0.66505656402
1979,Japan,Power Industry,330.69915988233
1979,Kazakhstan,Power Industry,95.903309094213
1979,Kenya,Power Industry,0.29062905468
1979,Kyrgyzstan,Power Industry,2.5603008001085
1979,Cambodia,Power Industry,0.082242873129038
1979,Kiribati,Power Industry,0.0086571445398988
1979,Saint Kitts and Nevis,Power Industry,0.012887420489203
1979,South Korea,Power Industry,24.28907277719
1979,Kuwait,Power Industry,8.29955725494
1979,Laos,Power Industry,0.12985716809848
1979,Lebanon,Power Industry,1.61485811226
1979,Liberia,Power Industry,0.11562064604227
1979,Libya,Power Industry,4.81291850568
1979,Saint Lucia,Power Industry,0.02577484091397
1979,Sri Lanka,Power Industry,0.12980283
1979,Lesotho,Power Industry,0.0088938958576149
1979,Lithuania,Power Industry,8.6698239981951
1979,Luxembourg,Power Industry,1.96074239
1979,Latvia,Power Industry,7.350935373646
1979,Macao,Power Industry,0.13851431259509
1979,Morocco,Power Industry,3.29038227
1979,Moldova,Power Industry,10.111931110695
1979,Madagascar,Power Industry,0.307979607
1979,Maldives,Power Industry,0.0043285722699493
1979,Mexico,Power Industry,33.637524479999
1979,North Macedonia,Power Industry,2.7867961335502
1979,Mali,Power Industry,0.026681687563951
1979,Malta,Power Industry,0.60372
1979,Myanmar/Burma,Power Industry,0.5967561
1979,Mongolia,Power Industry,0.51942867239392
1979,Mozambique,Power Industry,0.40138092
1979,Mauritania,Power Industry,0.037695732957265
1979,Martinique,Power Industry,0.14498348050354
1979,Mauritius,Power Industry,0.1868829
1979,Malawi,Power Industry,0.031221677153526
1979,Malaysia,Power Industry,7.078902738
1979,Namibia,Power Industry,0.088938958487209
1979,New Caledonia,Power Industry,0.43285722695166
1979,Niger,Power Industry,0.10267296
1979,Nigeria,Power Industry,2.22235068
1979,Nicaragua,Power Industry,0.43900983
1979,Netherlands,Power Industry,38.354763612
1979,Norway,Power Industry,0.151364838
1979,Nepal,Power Industry,0.0320853
1979,New Zealand,Power Industry,1.906256974
1979,Oman,Power Industry,0.68080146
1979,Pakistan,Power Industry,3.234598885
1979,Panama,Power Industry,0.94646634
1979,Peru,Power Industry,2.32327686
1979,Philippines,Power Industry,10.030262848
1979,Palau,Power Industry,0.42780219613233
1979,Papua New Guinea,Power Industry,0.51942867239392
1979,Poland,Power Industry,226.521127665
1979,Puerto Rico,Power Industry,34.681877078921
1979,North Korea,Power Industry,13.82751759452
1979,Portugal,Power Industry,4.141916695
1979,Paraguay,Power Industry,0.203279973
1979,French Polynesia,Power Industry,0.064928584049241
1979,Qatar,Power Industry,2.288860494
1979,Réunion,Power Industry,0.038243752149501
1979,Romania,Power Industry,50.064186819999
1979,Russia,Power Industry,814.70348861787
1979,Rwanda,Power Industry,
1979,Saudi Arabia,Power Industry,15.560660427
1979,Serbia and Montenegro,Power Industry,22.831413097541
1979,Sudan and South Sudan,Power Industry,0.3597611358294
1979,Senegal,Power Industry,0.60985008
1979,Singapore,Power Industry,4.83222549
1979,"Saint Helena, Ascension and Tristan da Cunha",Power Industry,0.00085843102
1979,Solomon Islands,Power Industry,0.030300005889645
1979,Sierra Leone,Power Industry,0.044469479252499
1979,El Salvador,Power Industry,0.00943141293
1979,Somalia,Power Industry,0.070261777204896
1979,Saint Pierre and Miquelon,Power Industry,0.032218551223009
1979,São Tomé and Príncipe,Power Industry,0.0017787791608503
1979,Suriname,Power Industry,0.4510597170899
1979,Slovakia,Power Industry,12.221307958
1979,Slovenia,Power Industry,0.335939152826
1979,Sweden,Power Industry,10.374475324
1979,Eswatini,Power Industry,
1979,Seychelles,Power Industry,0.013340843764188
1979,Syria,Power Industry,0.96073197
1979,Turks and Caicos Islands,Power Industry,0.0028655100544361
1979,Chad,Power Industry,0.017787791697442
1979,Togo,Power Industry,0.07700472
1979,Thailand,Power Industry,8.883721973
1979,Tajikistan,Power Industry,0.71298374395937
1979,Turkmenistan,Power Industry,4.6808035053276
1979,Timor-Leste,Power Industry,
1979,Tonga,Power Industry,0.0086571445398988
1979,Trinidad and Tobago,Power Industry,1.41205542
1979,Tunisia,Power Industry,2.16765057
1979,Türkiye,Power Industry,13.365502018
1979,Taiwan,Power Industry,21.396328708
1979,Tanzania,Power Industry,0.22138857
1979,Uganda,Power Industry,
1979,Ukraine,Power Industry,246.95095617822
1979,Uruguay,Power Industry,1.425102909
1979,United States,Power Industry,1521.451713088
1979,Uzbekistan,Power Industry,27.830437589062
1979,Saint Vincent and the Grenadines,Power Industry,0.0096655653669025
1979,Venezuela,Power Industry,14.784731013
1979,British Virgin Islands,Power Industry,0.0064437102446017
1979,Viet Nam,Power Industry,2.991555053
1979,Vanuatu,Power Industry,0.03462857820288
1979,Samoa,Power Industry,0.030300005889645
1979,Yemen,Power Industry,0.33087855
1979,South Africa,Power Industry,89.548167699999
1979,Zambia,Power Industry,0.174335702
1979,Zimbabwe,Power Industry,0.868299344
1979,Aruba,Processes,0.00064742649306191
1979,Afghanistan,Processes,0.21987159203651
1979,Angola,Processes,0.20488810829025
1979,Anguilla,Processes,1.0080763985194e-05
1979,Albania,Processes,0.74153318616642
1979,Curaçao,Processes,0.0014929424405162
1979,United Arab Emirates,Processes,0.89645217400009
1979,Argentina,Processes,4.8955081176863
1979,Armenia,Processes,0.59976671865376
1979,Antigua and Barbuda,Processes,0.00081807893468964
1979,Australia,Processes,9.0658080108311
1979,Austria,Processes,5.9619111249462
1979,Azerbaijan,Processes,0.82954072459959
1979,Burundi,Processes,0.010000348671779
1979,Belgium,Processes,13.204011238293
1979,Benin,Processes,0.12688379525329
1979,Burkina Faso,Processes,0.016873878407166
1979,Bangladesh,Processes,0.72830765563239
1979,Bulgaria,Processes,8.110998900854
1979,Bahrain,Processes,0.26015395383881
1979,Bahamas,Processes,0.23943665028647
1979,Bosnia and Herzegovina,Processes,0.68427406244132
1979,Belarus,Processes,3.762307770916
1979,Belize,Processes,0.0013765930099382
1979,Bermuda,Processes,0.001059129738188
1979,Bolivia,Processes,0.13881406433315
1979,Brazil,Processes,24.820898927398
1979,Barbados,Processes,0.0032372186815762
1979,Brunei,Processes,0.033137850887079
1979,Bhutan,Processes,0.047671491655146
1979,Botswana,Processes,0.0056066035025823
1979,Central African Republic,Processes,0.0056560044860451
1979,Canada,Processes,22.137806802867
1979,Switzerland and Liechtenstein,Processes,3.7541249069504
1979,Chile,Processes,1.4023738685032
1979,China,Processes,128.7171612745
1979,Côte d’Ivoire,Processes,0.49775050698708
1979,Cameroon,Processes,0.32928072506329
1979,Democratic Republic of the Congo,Processes,0.35524064181945
1979,Congo,Processes,0.033778037805765
1979,Cook Islands,Processes,0.00011580064791937
1979,Colombia,Processes,3.4364386083878
1979,Comoros,Processes,0.00082716542742152
1979,Cabo Verde,Processes,0.0015929947951081
1979,Costa Rica,Processes,0.26431675731574
1979,Cuba,Processes,1.864129238471
1979,Cayman Islands,Processes,0.00023114921913316
1979,Cyprus,Processes,0.66011551926429
1979,Czechia,Processes,8.4264928412692
1979,Germany,Processes,64.889447313694
1979,Djibouti,Processes,0.0052466518245785
1979,Dominica,Processes,0.00031054350501103
1979,Denmark,Processes,1.8746160063254
1979,Dominican Republic,Processes,0.45638874080016
1979,Algeria,Processes,2.1062204656549
1979,Ecuador,Processes,0.53000254620879
1979,Egypt,Processes,2.6083231252875
1979,Eritrea,Processes,0.021798437898225
1979,Western Sahara,Processes,0.00073770774466034
1979,Spain and Andorra,Processes,23.695404675428
1979,Estonia,Processes,0.73556335046891
1979,Ethiopia,Processes,0.13407550788948
1979,Finland,Processes,2.7397331692925
1979,Fiji,Processes,0.049172914366368
1979,Falkland Islands,Processes,3.1416619435459e-05
1979,France and Monaco,Processes,38.949834646784
1979,Faroes,Processes,9.4527322732382e-05
1979,Gabon,Processes,0.049857704432511
1979,United Kingdom,Processes,23.29895326372
1979,Georgia,Processes,1.8272494480366
1979,Ghana,Processes,0.4212619852256
1979,Gibraltar,Processes,0.00067945320384667
1979,Guinea,Processes,0.08398267368143
1979,Guadeloupe,Processes,0.080631551265868
1979,The Gambia,Processes,0.0017961655476196
1979,Guinea-Bissau,Processes,0.0020295461261461
1979,Equatorial Guinea,Processes,0.00052370687165562
1979,Greece,Processes,7.3739994376075
1979,Grenada,Processes,0.0003219675960679
1979,Greenland,Processes,0.0004928163660992
1979,Guatemala,Processes,0.34179946488859
1979,French Guiana,Processes,0.00040346688137049
1979,Guyana,Processes,0.0017413898671568
1979,Hong Kong,Processes,0.64204693539704
1979,Honduras,Processes,0.10523024478761
1979,Croatia,Processes,5.4659608984406
1979,Haiti,Processes,0.21643132390253
1979,Hungary,Processes,6.5221441325563
1979,Indonesia,Processes,3.9680364932673
1979,India,Processes,19.933905284969
1979,Ireland,Processes,1.5786719437384
1979,Iran,Processes,5.2027738435727
1979,Iraq,Processes,3.6597939081432
1979,Iceland,Processes,0.78882101092485
1979,"Israel and Palestine, State of",Processes,1.3588567026578
1979,"Italy, San Marino and the Holy See",Processes,32.35067861633
1979,Jamaica,Processes,0.27118924926775
1979,Jordan,Processes,0.32147650913241
1979,Japan,Processes,90.330021505004
1979,Kazakhstan,Processes,14.311805796456
1979,Kenya,Processes,0.70843050874039
1979,Kyrgyzstan,Processes,0.61904249736886
1979,Cambodia,Processes,0.014438593665182
1979,Kiribati,Processes,0.00021510033486278
1979,Saint Kitts and Nevis,Processes,0.00018670644724422
1979,South Korea,Processes,14.164291755837
1979,Kuwait,Processes,1.4764621295517
1979,Laos,Processes,0.0083765130536646
1979,Lebanon,Processes,1.0990096256644
1979,Liberia,Processes,0.096616871536935
1979,Libya,Processes,1.4900408793728
1979,Saint Lucia,Processes,0.00051287635179004
1979,Sri Lanka,Processes,0.35912165519049
1979,Lesotho,Processes,0.0035415179945978
1979,Lithuania,Processes,1.8256894468038
1979,Luxembourg,Processes,0.76127043104659
1979,Latvia,Processes,0.93871651338751
1979,Macao,Processes,0.0051873160358293
1979,Morocco,Processes,1.6131601660547
1979,Moldova,Processes,0.71790807921153
1979,Madagascar,Processes,0.050531080623487
1979,Maldives,Processes,0.00038203006470738
1979,Mexico,Processes,20.761029381092
1979,North Macedonia,Processes,4.4886359288385
1979,Mali,Processes,0.030837148440997
1979,Malta,Processes,0.026403596605185
1979,Myanmar/Burma,Processes,0.26907151210163
1979,Mongolia,Processes,0.1311446419132
1979,Mozambique,Processes,0.16206670853977
1979,Mauritania,Processes,0.04012003792189
1979,Martinique,Processes,0.069296101709524
1979,Mauritius,Processes,0.0097480159798396
1979,Malawi,Processes,0.06808933445327
1979,Malaysia,Processes,1.5781904859751
1979,Namibia,Processes,0.018589424207139
1979,New Caledonia,Processes,0.033748731179057
1979,Niger,Processes,0.030483723422666
1979,Nigeria,Processes,0.94527731550705
1979,Nicaragua,Processes,0.07895960586668
1979,Netherlands,Processes,9.23282065082
1979,Norway,Processes,10.828173681919
1979,Nepal,Processes,0.071337590329799
1979,New Zealand,Processes,0.96511949268696
1979,Oman,Processes,0.042725604392005
1979,Pakistan,Processes,2.5005271120614
1979,Panama,Processes,0.24887524731616
1979,Peru,Processes,1.446514771189
1979,Philippines,Processes,4.7599008736054
1979,Palau,Processes,0.0029210079590418
1979,Papua New Guinea,Processes,0.012127161544192
1979,Poland,Processes,23.017399556394
1979,Puerto Rico,Processes,0.66645170414204
1979,North Korea,Processes,6.3543176271768
1979,Portugal,Processes,4.2672800617777
1979,Paraguay,Processes,0.11568837259047
1979,French Polynesia,Processes,0.0020556105434792
1979,Qatar,Processes,0.92897969962785
1979,Réunion,Processes,0.078271541603696
1979,Romania,Processes,20.89894532091
1979,Russia,Processes,111.65864592672
1979,Rwanda,Processes,0.011355059741281
1979,Saudi Arabia,Processes,2.4668829325973
1979,Serbia and Montenegro,Processes,2.7452974562488
1979,Sudan and South Sudan,Processes,0.13227375456442
1979,Senegal,Processes,0.19847067552209
1979,Singapore,Processes,0.99190545610799
1979,"Saint Helena, Ascension and Tristan da Cunha",Processes,7.9444406483867e-06
1979,Solomon Islands,Processes,0.00082433963040172
1979,Sierra Leone,Processes,0.0095253353124201
1979,El Salvador,Processes,0.28135001094863
1979,Somalia,Processes,0.019116260537667
1979,Saint Pierre and Miquelon,Processes,8.8440588825e-05
1979,São Tomé and Príncipe,Processes,0.00029857898640145
1979,Suriname,Processes,0.12518249279168
1979,Slovakia,Processes,5.9835455819752
1979,Slovenia,Processes,2.0270767160608
1979,Sweden,Processes,4.0849437667881
1979,Eswatini,Processes,0.0014693994274253
1979,Seychelles,Processes,0.00091246620843283
1979,Syria,Processes,1.1418785588945
1979,Turks and Caicos Islands,Processes,1.7634361371134e-05
1979,Chad,Processes,0.018665803242751
1979,Togo,Processes,0.14464736351676
1979,Thailand,Processes,2.9746138850859
1979,Tajikistan,Processes,0.82791903933728
1979,Turkmenistan,Processes,0.7568569292054
1979,Timor-Leste,Processes,0.0013167150339993
1979,Tonga,Processes,0.00030559113849353
1979,Trinidad and Tobago,Processes,1.1286893185893
1979,Tunisia,Processes,1.0122868374971
1979,Türkiye,Processes,8.8117548118857
1979,Taiwan,Processes,7.7525990401324
1979,Tanzania,Processes,0.17811364391458
1979,Uganda,Processes,0.053053485135403
1979,Ukraine,Processes,52.128927002111
1979,Uruguay,Processes,0.38559666431639
1979,United States,Processes,145.01750067991
1979,Uzbekistan,Processes,6.5513355263108
1979,Saint Vincent and the Grenadines,Processes,0.00037660152476659
1979,Venezuela,Processes,3.7468347691292
1979,British Virgin Islands,Processes,9.325924928894e-05
1979,Viet Nam,Processes,1.0195474698259
1979,Vanuatu,Processes,0.00063289189491168
1979,Samoa,Processes,0.00067788331354482
1979,Yemen,Processes,0.62062393064017
1979,South Africa,Processes,14.967504375842
1979,Zambia,Processes,0.4537530182113
1979,Zimbabwe,Processes,1.3486695354965
1979,Aruba,Transport,0.0057150266656192
1979,Afghanistan,Transport,0.32694343644829
1979,Angola,Transport,1.05515457285
1979,Anguilla,Transport,0.0023575656
1979,International Aviation,Transport,204.56753997224
1979,Albania,Transport,1.26179105235
1979,Curaçao,Transport,1.54934807496
1979,United Arab Emirates,Transport,3.29879922
1979,Argentina,Transport,28.69128387408
1979,Armenia,Transport,1.6213557150869
1979,Antigua and Barbuda,Transport,0.010127895356793
1979,Australia,Transport,48.332452697361
1979,Austria,Transport,12.37224875561
1979,Azerbaijan,Transport,3.8793575696024
1979,Burundi,Transport,0.018171051495368
1979,Belgium,Transport,16.28094283253
1979,Benin,Transport,0.26588016231
1979,Burkina Faso,Transport,0.077875935065443
1979,Bangladesh,Transport,0.85482322386
1979,Bulgaria,Transport,3.96395991684
1979,Bahrain,Transport,0.61548223422
1979,Bahamas,Transport,0.10127895356432
1979,Bosnia and Herzegovina,Transport,2.449222214415
1979,Belarus,Transport,10.56574329621
1979,Belize,Transport,0.0057873687753105
1979,Bermuda,Transport,0.013745000841363
1979,Bolivia,Transport,2.20454768408
1979,Brazil,Transport,77.67226092949
1979,Barbados,Transport,0.024234606746613
1979,Brunei,Transport,0.20180152377
1979,Bhutan,Transport,0.00093412410427144
1979,Botswana,Transport,0.18973816573
1979,Central African Republic,Transport,0.025958645030467
1979,Canada,Transport,127.07245579524
1979,Switzerland and Liechtenstein,Transport,9.72117186
1979,Chile,Transport,5.80476485119
1979,China,Transport,74.89711270791
1979,Côte d’Ivoire,Transport,1.49398366053
1979,Cameroon,Transport,1.10894822667
1979,Democratic Republic of the Congo,Transport,0.61161398298
1979,Congo,Transport,0.45474626666
1979,Cook Islands,Transport,0.0093412410427143
1979,Colombia,Transport,11.50134525986
1979,Comoros,Transport,0.00778759350914
1979,Cabo Verde,Transport,0.054513154563981
1979,Costa Rica,Transport,1.34214427983
1979,Cuba,Transport,5.2941611042099
1979,Cayman Islands,Transport,0.0041596713072544
1979,Cyprus,Transport,0.59816706594
1979,Czechia,Transport,7.3149453138002
1979,Germany,Transport,126.26129457976
1979,Djibouti,Transport,0.25958645030467
1979,Dominica,Transport,0.00072342109691383
1979,Denmark,Transport,9.29878586903
1979,Dominican Republic,Transport,1.92936357954
1979,Algeria,Transport,5.66811621099
1979,Ecuador,Transport,3.4574182761001
1979,Egypt,Transport,6.76438042817
1979,Eritrea,Transport,0.0809871293277
1979,Western Sahara,Transport,0.035644713251159
1979,Spain and Andorra,Transport,46.849940734
1979,Estonia,Transport,2.568558542586
1979,Ethiopia,Transport,0.6233147800824
1979,Finland,Transport,8.38457785124
1979,Fiji,Transport,0.33161405706306
1979,Falkland Islands,Transport,0.00028936843876553
1979,France and Monaco,Transport,86.7951796089
1979,Gabon,Transport,0.2591636718
1979,United Kingdom,Transport,88.528474028
1979,Georgia,Transport,4.8568848919734
